data_row_id,data_type_id,slug,legacy_table,legacy_model,field,voyager_type,display_name,required,browse,read,edit,add,delete,order,proposed_form_component,proposed_table_component,relationship_model,relationship_table,relationship_type,relationship_column,relationship_key,relationship_label,pivot_table,validation_rule,options_json,details_sha256,details_json,migration_notes
57,9,gallery-sizes,gallery_sizes,"App\Models\GallerySize",updated_at,timestamp,"Updated At",0,0,0,0,0,0,7,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
58,10,gallery-holsts,gallery_holsts,"App\Models\GalleryHolst",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
59,10,gallery-holsts,gallery_holsts,"App\Models\GalleryHolst",name,text,Name,1,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
60,10,gallery-holsts,gallery_holsts,"App\Models\GalleryHolst",density,text,Density,1,1,1,1,1,1,3,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
61,10,gallery-holsts,gallery_holsts,"App\Models\GalleryHolst",hint,text,Hint,1,1,1,1,1,1,4,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
62,10,gallery-holsts,gallery_holsts,"App\Models\GalleryHolst",price,number,Price,1,1,1,1,1,1,5,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
63,10,gallery-holsts,gallery_holsts,"App\Models\GalleryHolst",hit,checkbox,Hit,1,1,1,1,1,1,6,"Toggle or Checkbox",IconColumn(boolean),,,,,,,,,,264736b984d1de9d187d08e4b622893bb476a9b78fb79c54017428b61e1cde1d,"{""on"":""On"",""off"":""Off"",""checked"":false}",required
64,10,gallery-holsts,gallery_holsts,"App\Models\GalleryHolst",created_at,timestamp,"Created At",0,1,0,0,0,0,7,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
65,10,gallery-holsts,gallery_holsts,"App\Models\GalleryHolst",updated_at,timestamp,"Updated At",0,0,0,0,0,0,8,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2190,10,gallery-holsts,gallery_holsts,"App\Models\GalleryHolst",image,image,Image,0,1,1,1,1,1,9,"FileUpload(image) with legacy-path adapter",ImageColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"preserve existing URLs and derivatives; validate real MIME/decode/size/path"
2191,10,gallery-holsts,gallery_holsts,"App\Models\GalleryHolst",default,checkbox,Default,1,1,1,1,1,1,10,"Toggle or Checkbox",IconColumn(boolean),,,,,,,,,,f1d0e166f3fe8b8701f4dac89294e835621732cf5321b567c10e183b28618a21,"{""on"":""Yes"",""off"":""No"",""checked"":false}",required
66,11,gallery-boxes,gallery_boxes,"App\Models\GalleryBox",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
67,11,gallery-boxes,gallery_boxes,"App\Models\GalleryBox",name,text,Name,1,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
68,11,gallery-boxes,gallery_boxes,"App\Models\GalleryBox",hint,text,Hint,1,1,1,1,1,1,3,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
69,11,gallery-boxes,gallery_boxes,"App\Models\GalleryBox",price,number,Price,1,1,1,1,1,1,4,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
1828,11,gallery-boxes,gallery_boxes,"App\Models\GalleryBox",image,image,Image,0,1,1,1,1,1,5,"FileUpload(image) with legacy-path adapter",ImageColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"preserve existing URLs and derivatives; validate real MIME/decode/size/path"
70,11,gallery-boxes,gallery_boxes,"App\Models\GalleryBox",created_at,timestamp,"Created At",0,1,0,0,0,0,6,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
71,11,gallery-boxes,gallery_boxes,"App\Models\GalleryBox",updated_at,timestamp,"Updated At",0,0,0,0,0,0,7,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
72,12,gallery-tag-rooms,gallery_tag_rooms,"App\Models\GalleryTagRoom",id,text,Id,1,1,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
82,12,gallery-tag-rooms,gallery_tag_rooms,"App\Models\GalleryTagRoom",name,text,Name,1,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
74,12,gallery-tag-rooms,gallery_tag_rooms,"App\Models\GalleryTagRoom",created_at,timestamp,"Created At",0,1,0,0,0,0,3,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
75,12,gallery-tag-rooms,gallery_tag_rooms,"App\Models\GalleryTagRoom",updated_at,timestamp,"Updated At",0,0,0,0,0,0,4,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
76,13,gallery-tag-colors,gallery_tag_colors,"App\Models\GalleryTagColor",id,text,Id,1,1,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
415,13,gallery-tag-colors,gallery_tag_colors,"App\Models\GalleryTagColor",name,text,Имя,0,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
77,13,gallery-tag-colors,gallery_tag_colors,"App\Models\GalleryTagColor",color,color,"Код цвета css",1,1,1,1,1,1,3,ColorPicker,ColorColumn/TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
78,13,gallery-tag-colors,gallery_tag_colors,"App\Models\GalleryTagColor",created_at,timestamp,"Created At",0,1,0,0,0,0,4,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
79,13,gallery-tag-colors,gallery_tag_colors,"App\Models\GalleryTagColor",updated_at,timestamp,"Updated At",0,0,0,0,0,0,5,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
86,16,gallery-items,gallery_items,"App\Models\GalleryItem",id,text,Id,1,1,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
99,16,gallery-items,gallery_items,"App\Models\GalleryItem",gallery_item_belongsto_gallery_type_relationship,relationship,Типы,0,1,1,1,1,1,2,"Select/CheckboxList or RelationManager from details","TextColumn via eager-loaded relation","App\GalleryType",gallery_types,belongsTo,id_type,id,name,data_rows,,,43593113d58cddfa3cba322e305330be8fcdf184cdb318e8d0d7d7ab4019cae2,"{""model"":""App\\GalleryType"",""table"":""gallery_types"",""type"":""belongsTo"",""column"":""id_type"",""key"":""id"",""label"":""name"",""pivot_table"":""data_rows"",""pivot"":""0"",""taggable"":""0""}","eager-load and scope relation; preserve null/orphan/pivot behavior"
89,16,gallery-items,gallery_items,"App\Models\GalleryItem",name,text,Имя,1,1,1,1,1,1,3,TextInput,TextColumn,,,,,,,,,,38fb73b917fb96a4506569bf636dfb4fee286c249d23ec45eb2c68715dcd2b99,"{""tab_title"":""Main""}",required
1467,16,gallery-items,gallery_items,"App\Models\GalleryItem",meta_title,text,"Мета заголовок",0,0,1,1,1,1,4,TextInput,TextColumn,,,,,,,,max:255,,d6f93a8f833374b96cf5bf1e2d34aeaa6d6baab96b489b4b3b4714dd03ba73d9,"{""validation"":{""rule"":""max:255""}}",
1468,16,gallery-items,gallery_items,"App\Models\GalleryItem",meta_desc,text,"Мета описание",0,0,1,1,1,1,5,TextInput,TextColumn,,,,,,,,max:255,,d6f93a8f833374b96cf5bf1e2d34aeaa6d6baab96b489b4b3b4714dd03ba73d9,"{""validation"":{""rule"":""max:255""}}",
1474,16,gallery-items,gallery_items,"App\Models\GalleryItem",meta_robots,select_dropdown,"Meta Robots",0,0,1,1,1,1,6,"Select with explicit options",TextColumn/badge,,,,,,,,,"{""index, follow"":""index, follow"",""noindex, nofollow"":""noindex, nofollow""}",43dbfafd59dabd9bb3a6728a91f014043ceabacdb09b461c91521fe91ca4af02,"{""default"":""index, follow"",""options"":{""index, follow"":""index, follow"",""noindex, nofollow"":""noindex, nofollow""}}",
1923,16,gallery-items,gallery_items,"App\Models\GalleryItem",seo,rich_text_box,Seo,0,0,1,1,1,1,7,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
87,16,gallery-items,gallery_items,"App\Models\GalleryItem",id_type,text,"Id типа",0,1,1,1,1,1,8,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1465,16,gallery-items,gallery_items,"App\Models\GalleryItem",slug,text,Slug,0,1,1,1,1,1,9,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
784,16,gallery-items,gallery_items,"App\Models\GalleryItem",shortname,text,"h1 Короткое имя",0,0,1,1,1,1,10,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2215,16,gallery-items,gallery_items,"App\Models\GalleryItem",zakaz_title_h2,text,"Первый заголовок H2",0,1,1,1,1,1,11,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2214,16,gallery-items,gallery_items,"App\Models\GalleryItem",other_work_h2,text,"Второй заголовок H2",0,1,1,1,1,1,12,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2216,16,gallery-items,gallery_items,"App\Models\GalleryItem",third_block_h2,text,"Третий заголовок  H2",0,1,1,1,1,1,13,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2217,16,gallery-items,gallery_items,"App\Models\GalleryItem",fourth_block_h2,text,"Четвертый заголовок H2",0,1,1,1,1,1,14,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2253,16,gallery-items,gallery_items,"App\Models\GalleryItem",seo_city_title,text,"Seo Город Title",0,1,1,1,1,1,15,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2254,16,gallery-items,gallery_items,"App\Models\GalleryItem",seo_city_desc,text_area,"Seo Город Desc",0,1,1,1,1,1,16,Textarea,TextColumn(wrap),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2255,16,gallery-items,gallery_items,"App\Models\GalleryItem",is_cities_on_page,checkbox,"Города на странице",0,1,1,1,1,1,17,"Toggle or Checkbox",IconColumn(boolean),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2343,16,gallery-items,gallery_items,"App\Models\GalleryItem",allow_client_photo_upload,checkbox,"Разрешить загрузку фотографий клиенту",1,1,1,1,1,1,18,"Toggle or Checkbox",IconColumn(boolean),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
547,16,gallery-items,gallery_items,"App\Models\GalleryItem",price_from,number,"Цена от",0,0,1,1,1,1,19,TextInput(numeric),TextColumn(numeric),,,,,,,,,,88aa6cd38165a5028d4618f4c7258ff09a7bc5b5fe7a3cbd879362d43de57d10,"{""tab_title"":""Цены/Размеры""}",
413,16,gallery-items,gallery_items,"App\Models\GalleryItem",gallery_item_belongstomany_gallery_size_relationship,relationship,Размеры,0,0,1,1,1,1,20,"Select/CheckboxList or RelationManager from details","TextColumn via eager-loaded relation","App\GallerySize",gallery_sizes,belongsToMany,id,id,size,"gallery_items_ gallery_tag_sizes",,,cfa619c1bec3d5728f021e8026a9f93cb92b51a7f3df5b6988429c59745f94e0,"{""model"":""App\\GallerySize"",""table"":""gallery_sizes"",""type"":""belongsToMany"",""column"":""id"",""key"":""id"",""label"":""size"",""pivot_table"":""gallery_items_ gallery_tag_sizes"",""pivot"":""1"",""taggable"":""0""}","eager-load and scope relation; preserve null/orphan/pivot behavior"
2146,16,gallery-items,gallery_items,"App\Models\GalleryItem",is_bestseller,checkbox,Bestseller,0,1,1,1,1,1,21,"Toggle or Checkbox",IconColumn(boolean),,,,,,,,,,264736b984d1de9d187d08e4b622893bb476a9b78fb79c54017428b61e1cde1d,"{""on"":""On"",""off"":""Off"",""checked"":false}",
918,16,gallery-items,gallery_items,"App\Models\GalleryItem",custom_size_prices,text,"Размер[цена] 30x40[10],40x60[30]...",0,0,1,1,1,1,22,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1284,16,gallery-items,gallery_items,"App\Models\GalleryItem",custom_size_prices_form2,text,"Размеры-цены Форма-2",0,0,1,1,1,1,23,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1285,16,gallery-items,gallery_items,"App\Models\GalleryItem",custom_size_prices_form3,text,"Размеры-цены Форма-3",0,0,1,1,1,1,24,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
940,16,gallery-items,gallery_items,"App\Models\GalleryItem",custom_size_prices_sale,text,"Скидка на Размер[цена] 30x40[10],40x60[30]...",0,0,1,1,1,1,25,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
956,16,gallery-items,gallery_items,"App\Models\GalleryItem",is_big_sale,checkbox,"Большая скидка",0,0,1,1,1,1,26,"Toggle or Checkbox",IconColumn(boolean),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
840,16,gallery-items,gallery_items,"App\Models\GalleryItem",sale_end,date,"Конец распродажи",0,0,1,1,1,1,27,DatePicker,TextColumn(date),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
973,16,gallery-items,gallery_items,"App\Models\GalleryItem",sizes_cals,text,"Цены и размеры для наших работ 30x40[10],40x60[30]...",0,0,1,1,1,1,28,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
919,16,gallery-items,gallery_items,"App\Models\GalleryItem",custom_users_prices,text,"К-во[цена] 1[5],2[10],3[20]",0,0,1,1,1,1,29,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
416,16,gallery-items,gallery_items,"App\Models\GalleryItem",gallery_item_belongstomany_gallery_box_relationship,relationship,Упаковки,0,0,1,1,1,1,30,"Select/CheckboxList or RelationManager from details","TextColumn via eager-loaded relation","App\GalleryBox",gallery_boxes,belongsToMany,id,id,name,"gallery_items_ gallery_boxes",,,0b31895e67bbf4ea9dc82f8c118f0bd05e831827bc2f50ff3e26e18e1eef9238,"{""model"":""App\\GalleryBox"",""table"":""gallery_boxes"",""type"":""belongsToMany"",""column"":""id"",""key"":""id"",""label"":""name"",""pivot_table"":""gallery_items_ gallery_boxes"",""pivot"":""1"",""taggable"":""0""}","eager-load and scope relation; preserve null/orphan/pivot behavior"
417,16,gallery-items,gallery_items,"App\Models\GalleryItem",gallery_item_belongstomany_gallery_holst_relationship,relationship,Холсты,0,0,1,1,1,1,31,"Select/CheckboxList or RelationManager from details","TextColumn via eager-loaded relation","App\GalleryHolst",gallery_holsts,belongsToMany,id,id,name,gallery_items_gallery_holsts,,,1e0b240d849f0d9ec16174ace94b6e3f39fff33ab4f3f7a03d469a1ef3c77234,"{""model"":""App\\GalleryHolst"",""table"":""gallery_holsts"",""type"":""belongsToMany"",""column"":""id"",""key"":""id"",""label"":""name"",""pivot_table"":""gallery_items_gallery_holsts"",""pivot"":""1"",""taggable"":""0""}","eager-load and scope relation; preserve null/orphan/pivot behavior"
2195,16,gallery-items,gallery_items,"App\Models\GalleryItem",template_sizes1,text,"Размер[цена] для Шаблонов 1",0,0,1,1,1,1,32,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2196,16,gallery-items,gallery_items,"App\Models\GalleryItem",template_sizes2,text,"Размер[цена] для Шаблонов 2",0,0,1,1,1,1,33,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2197,16,gallery-items,gallery_items,"App\Models\GalleryItem",template_sizes3,text,"Размер[цена] для Шаблонов 3",0,0,1,1,1,1,34,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
88,16,gallery-items,gallery_items,"App\Models\GalleryItem",id_category,text,Категория,0,1,0,0,0,0,35,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
95,16,gallery-items,gallery_items,"App\Models\GalleryItem",active,checkbox,Активно,1,1,1,1,1,1,36,"Toggle or Checkbox",IconColumn(boolean),,,,,,,,,,e980fbcac01cf061ef0dcb967db9a4d3365eb018b77352d41a2cdacbc008c856,"{""on"":""On"",""off"":""Off"",""checked"":true,""tab_title"":""Фильтры""}",required
102,16,gallery-items,gallery_items,"App\Models\GalleryItem",genre,text,Жанр,0,0,0,0,0,0,37,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
103,16,gallery-items,gallery_items,"App\Models\GalleryItem",style,text,Стиль,0,0,0,0,0,0,38,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
98,16,gallery-items,gallery_items,"App\Models\GalleryItem",gallery_item_belongsto_gallery_category_relationship,relationship,Категории,0,0,1,1,1,1,39,"Select/CheckboxList or RelationManager from details","TextColumn via eager-loaded relation","App\GalleryCategory",gallery_categories,belongsToMany,id_category,id,name,gallery_category_gallery_item,,,33f95e6c97df0bca78148072ba7159a63273df1b7206553f9bc85803a90bffdc,"{""scope"":""Type"",""model"":""App\\GalleryCategory"",""table"":""gallery_categories"",""type"":""belongsToMany"",""column"":""id_category"",""key"":""id"",""label"":""name"",""pivot_table"":""gallery_category_gallery_item"",""pivot"":""1"",""taggable"":""0""}","eager-load and scope relation; preserve null/orphan/pivot behavior"
390,16,gallery-items,gallery_items,"App\Models\GalleryItem",gallery_item_hasmany_gallery_tag_room_relationship,relationship,"Теги комнат",0,0,1,1,1,1,40,"Select/CheckboxList or RelationManager from details","TextColumn via eager-loaded relation","App\GalleryTagRoom",gallery_tag_rooms,belongsToMany,id,id,name,gallery_items_gallery_tag_rooms,,,1f95a1110523279c1a5f20704fcf382edd058ebc9e4d98522af055524850b1fe,"{""model"":""App\\GalleryTagRoom"",""table"":""gallery_tag_rooms"",""type"":""belongsToMany"",""column"":""id"",""key"":""id"",""label"":""name"",""pivot_table"":""gallery_items_gallery_tag_rooms"",""pivot"":""1"",""taggable"":""0""}","eager-load and scope relation; preserve null/orphan/pivot behavior"
414,16,gallery-items,gallery_items,"App\Models\GalleryItem",gallery_item_belongstomany_gallery_tag_color_relationship,relationship,Цвета,0,0,1,1,1,1,41,"Select/CheckboxList or RelationManager from details","TextColumn via eager-loaded relation","App\GalleryTagColor",gallery_tag_colors,belongsToMany,id,id,name,"gallery_items_ gallery_tag_colors",,,9be90194e39cd75ac9c0557bb01048c127da3abaabe98083f788d977e9fb8a16,"{""model"":""App\\GalleryTagColor"",""table"":""gallery_tag_colors"",""type"":""belongsToMany"",""column"":""id"",""key"":""id"",""label"":""name"",""pivot_table"":""gallery_items_ gallery_tag_colors"",""pivot"":""1"",""taggable"":""0""}","eager-load and scope relation; preserve null/orphan/pivot behavior"
2133,16,gallery-items,gallery_items,"App\Models\GalleryItem",gallery_item_belongstomany_a_gallery_genre_relationship,relationship,Жанр,0,0,1,1,1,1,42,"Select/CheckboxList or RelationManager from details","TextColumn via eager-loaded relation","App\Models\AGalleryGenre",a_gallery_genre,belongsToMany,id,id,name,gallery_items_a_gallery_genre,,,022223d72263f6c477da608dbf08c9fee50ceb431cf51140006da8f98c56ed5b,"{""model"":""App\\Models\\AGalleryGenre"",""table"":""a_gallery_genre"",""type"":""belongsToMany"",""column"":""id"",""key"":""id"",""label"":""name"",""pivot_table"":""gallery_items_a_gallery_genre"",""pivot"":""1"",""taggable"":""0""}","eager-load and scope relation; preserve null/orphan/pivot behavior"
2132,16,gallery-items,gallery_items,"App\Models\GalleryItem",gallery_item_belongstomany_a_gallery_style_relationship,relationship,Стиль,0,0,1,1,1,1,43,"Select/CheckboxList or RelationManager from details","TextColumn via eager-loaded relation","App\Models\AGalleryStyle",a_gallery_style,belongsToMany,id,id,name,gallery_items_a_gallery_style,,,3de1037ac473f4adc6295186a1ef60ed76f0cc8bcaa757259b03b21ad1224785,"{""model"":""App\\Models\\AGalleryStyle"",""table"":""a_gallery_style"",""type"":""belongsToMany"",""column"":""id"",""key"":""id"",""label"":""name"",""pivot_table"":""gallery_items_a_gallery_style"",""pivot"":""1"",""taggable"":""0""}","eager-load and scope relation; preserve null/orphan/pivot behavior"
